lion	lion	lion
took	took	took
it	it	it
with	with	with
care	care	care
and	and	and
caution,	caution,	caution,
made	made	made
his	his	his
selections	selections	selections
from	from	from
it,	it,	it,
and	and	and
his	his	his
remarks	remarks	remarks
upon	upon	upon
it,	it,	it,
and	and	and
the	the	the
jackal	jackal	jackal
assisted	assisted	assisted
both.	both.	both.
When	When	When
the	the	the
repast	repast	repast
was	was	was
fully	fully	fully
discussed,	discussed,	discussed,
the	the	the
lion	lion	lion
put	put	put
his	his	his
hands	hands	hands
in	in	in
his	his	his
waistband	waistband	waistband
again,	again,	again,
and	and	and
lay	lay	lay
down	down	down
to	to	to
meditate.	meditate.	meditate.
the	The	the
jackal	jackal	jackal
then	then	then
invigorated	invigorated	invigorated
himself	himself	himself
with	with	with
a	a	the
bumper	bumper	bumper
for	for	for
his	his	his
throttle,	throttle,	throttle,
and	and	and
a	the	the
fresh	fresh	fresh
application	application	application
to	to	to
his	his	his
head,	head,	head,
and	and	and
applied	applied	applied
himself	himself	himself
to	to	to
the	the	the
collection	collection	collection
of	of	of
a	a	the
second	second	second
meal;	meal;	meal;
this	this	this
was	was	was
administered	administered	administered
to	to	to
the	a	the
lion	lion	lion
in	in	in
the	the	the
same	same	same
manner,	manner,	manner,
and	and	and
was	was	was
not	not	not
disposed	disposed	disposed
of	of	of
until	until	until
the	a	the
clocks	clocks	clocks
struck	struck	struck
three	three	three
in	in	in
the	the	the
morning.	morning.	morning.
"And	"And	"And
now	now	now
we	we	we
have	have	have
done,	done,	done,
Sydney,	Sydney,	Sydney,
fill	fill	fill
a	a	the
bumper	bumper	bumper
of	of	of
punch,"	punch,"	punch,"
said	said	said
Mr.	Mr.	Mr.
Stryver.	Stryver.	Stryver.
the	The	the
jackal	jackal	jackal
removed	removed	removed
the	a	the
towels	towels	towels
from	from	from
his	his	his
head,	head,	head,
which	which	which
had	had	had
been	been	been
steaming	steaming	steaming
again,	again,	again,
shook	shook	shook
himself,	himself,	himself,
yawned,	yawned,	yawned,
shivered,	shivered,	shivered,
and	and	and
complied.	complied.	complied.
"You	"You	"You
were	were	were
very	very	very
sound,	sound,	sound,
Sydney,	Sydney,	Sydney,
in	in	in
the	the	the
matter	matter	matter
of	of	of
those	those	those
crown	crown	crown
witnesses	witnesses	witnesses
to-day.	to-day.	to-day.
Every	Every	Every
question	question	question
told."	told."	told."
"I	"I	"I
always	always	always
am	am	am
sound;	sound;	sound;
am	am	am
I	I	I
not?"	not?"	not?"
"I	"I	"I
don't	don't	don't
gainsay	gainsay	gainsay
it.	it.	it.
What	What	What
has	has	has
roughened	roughened	roughened
your	your	your
temper?	temper?	temper?
Put	Put	Put
some	some	some
punch	punch	punch
to	to	to
it	it	it
and	and	and
smooth	smooth	smooth
it	it	it
again."	again."	again."
With	With	With
a	the	the
deprecatory	deprecatory	deprecatory
grunt,	grunt,	grunt,
the	the	the
jackal	jackal	jackal
again	again	again
complied.	complied.	complied.
"The	"The	"The
old	old	old
Sydney	Sydney	Sydney
Carton	Carton	Carton
of	of	of
old	old	old
Shrewsbury	Shrewsbury	Shrewsbury
School,"	School,"	School,"
said	said	said
Stryver,	Stryver,	Stryver,
nodding	nodding	nodding
his	his	his
head	head	head
over	over	over
him	him	him
as	as	as
he	he	he
reviewed	reviewed	reviewed
him	him	him
in	in	in
the	the	the
present	present	present
and	and	and
the	a	the
past,	past,	past,
"the	"the	"the
old	old	old
seesaw	seesaw	seesaw
Sydney.	Sydney.	Sydney.
Up	Up	Up
one	one	one
minute	minute	minute
and	and	and
down	down	down
the	the	the
next;	next;	next;
now	now	now
in	in	in
spirits	spirits	spirits
and	and	and
now	now	now
in	in	in
despondency!"	despondency!"	despondency!"
"Ah!"	"Ah!"	"Ah!"
returned	returned	returned
the	the	the
other,	other,	other,
sighing:	sighing:	sighing:
"yes!	"yes!	"yes!
the	A	the
same	same	same
Sydney,	Sydney,	Sydney,
with	with	with
the	the	the
same	same	same
luck.	luck.	luck.
Even	Even	Even
then,	then,	then,
I	I	I
did	did	did
exercises	exercises	exercises
for	for	for
other	other	other
boys,	boys,	boys,
and	and	and
seldom	seldom	seldom
did	did	did
my	my	my
own."	own."	own."
"And	"And	"And
why	why	why
not?"	not?"	not?"
"God	"God	"God
knows.	knows.	knows.
It	It	It
was	was	was
my	my	my
way,	way,	way,
I	I	I
suppose."	suppose."	suppose."
He	He	He
sat,	sat,	sat,
with	with	with
his	his	his
hands	hands	hands
in	in	in
his	his	his
pockets	pockets	pockets
and	and	and
his	his	his
legs	legs	legs
stretched	stretched	stretched
out	out	out
before	before	before
him,	him,	him,
looking	looking	looking
at	at	at
the	the	the
fire.	fire.	fire.
"Carton,"	"Carton,"	"Carton,"
said	said	said
his	his	his
friend,	friend,	friend,
squaring	squaring	squaring
himself	himself	himself
at	at	at
him	him	him
with	with	with
a	a	the
bullying	bullying	bullying
air,	air,	air,
as	as	as
if	if	if
the	the	the
fire-grate	fire-grate	fire-grate
had	had	had
been	been	been
the	a	the
furnace	furnace	furnace
in	in	in
which	which	which
sustained	sustained	sustained
endeavour	endeavour	endeavour
was	was	was
forged,	forged,	forged,
and	and	and
the	the	the
one	one	one
delicate	delicate	delicate
thing	thing	thing
to	to	to
be	be	be
done	done	done
for	for	for
the	the	the
old	old	old
Sydney	Sydney	Sydney
Carton	Carton	Carton
of	of	of
old	old	old
Shrewsbury	Shrewsbury	Shrewsbury
School	School	School
was	was	was
to	to	to
shoulder	shoulder	shoulder
him	him	him
into	into	into
it,	it,	it,
"your	"your	"your
way	way	way
is,	is,	is,
and	and	and
always	always	always
was,	was,	was,
a	the	the
lame	lame	lame
way.	way.	way.
You	You	You
summon	summon	summon
no	no	no
energy	energy	energy
and	and	and
purpose.	purpose.	purpose.
Look	Look	Look
at	at	at
me."	me."	me."
"Oh,	"Oh,	"Oh,
botheration!"	botheration!"	botheration!"
returned	returned	returned
Sydney,	Sydney,	Sydney,
with	with	with
a	a	the
lighter	lighter	lighter
and	and	and
more	more	more
good-humoured	good-humoured	good-humoured
laugh,	laugh,	laugh,
"don't	"don't	"don't
_you_	_you_	_you_
be	be	be
moral!"	moral!"	moral!"
"How	"How	"How
have	have	have
I	I	I
done	done	done
what	what	what
I	I	I
have	have	have
done?"	done?"	done?"
said	said	said
Stryver;	Stryver;	Stryver;
"how	"how	"how
do	do	do
I	I	I
do	do	do
what	what	what
I	I	I
do?"	do?"	do?"
"Partly	"Partly	"Partly
through	through	through
paying	paying	paying
me	me	me
to	to	to
help	help	help
you,	you,	you,
I	I	I
suppose.	suppose.	suppose.
But	But	But
it's	it's	it's
not	not	not
worth	worth	worth
your	your	your
while	while	while
to	to	to
apostrophise	apostrophise	apostrophise
me,	me,	me,
or	or	or
the	the	the
air,	air,	air,
about	about	about
it;	it;	it;
what	what	what
you	you	you
want	want	want
to	to	to
do,	do,	do,
you	you	you
do.	do.	do.
You	You	You
were	were	were
always	always	always
in	in	in
the	the	the
front	front	front
rank,	rank,	rank,
and	and	and
I	I	I
was	was	was
always	always	always
behind."	behind."	behind."
"I	"I	"I
had	had	had
to	to	to
get	get	get
into	into	into
the	the	the
front	front	front
rank;	rank;	rank;
I	I	I
was	was	was
not	not	not
born	born	born
there,	there,	there,
was	was	was
I?"	I?"	I?"
"I	"I	"I
was	was	was
not	not	not
present	present	present
at	at	at
the	the	the
ceremony;	ceremony;	ceremony;
but	but	but
my	my	my
opinion	opinion	opinion
is	is	is
you	you	you
were,"	were,"	were,"
said	said	said
Carton.	Carton.	Carton.
At	At	At
this,	this,	this,
he	he	he
laughed	laughed	laughed
again,	again,	again,
and	and	and
they	they	they
both	both	both
laughed.	laughed.	laughed.
"Before	"Before	"Before
Shrewsbury,	Shrewsbury,	Shrewsbury,
and	and	and
at	at	at
Shrewsbury,	Shrewsbury,	Shrewsbury,
and	and	and
ever	ever	ever
since	since	since
Shrewsbury,"	Shrewsbury,"	Shrewsbury,"
pursued	pursued	pursued
Carton,	Carton,	Carton,
"you	"you	"you
have	have	have
fallen	fallen	fallen
into	into	into
your	your	your
rank,	rank,	rank,
and	and	and
I	I	I
have	have	have
fallen	fallen	fallen
into	into	into
mine.	mine.	mine.
Even	Even	Even
when	when	when
we	we	we
were	were	were
fellow-students	fellow-students	fellow-students
in	in	in
the	the	the
Student-Quarter	Student-Quarter	Student-Quarter
of	of	of
Paris,	Paris,	Paris,
picking	picking	picking
up	up	up
French,	French,	French,
and	and	and
French	French	French
law,	law,	law,
and	and	and
other	other	other
French	French	French
crumbs	crumbs	crumbs
that	that	that
we	we	we
didn't	didn't	didn't
get	get	get
much	much	much
good	good	good
of,	of,	of,
you	you	you
were	were	were
always	always	always
somewhere,	somewhere,	somewhere,
and	and	and
I	I	I
was	was	was
always	always	always
nowhere."	nowhere."	nowhere."
"And	"And	"And
whose	whose	whose
fault	fault	fault
was	was	was
that?"	that?"	that?"
"Upon	"Upon	"Upon
my	my	my
soul,	soul,	soul,
I	I	I
am	am	am
not	not	not
sure	sure	sure
that	that	that
it	it	it
was	was	was
not	not	not
yours.	yours.	yours.
You	You	You
were	were	were
always	always	always
driving	driving	driving
and	and	and
riving	riving	riving
and	and	and
shouldering	shouldering	shouldering
and	and	and
passing,	passing,	passing,
to	to	to
that	that	that
restless	restless	restless
degree	degree	degree
that	that	that
I	I	I
had	had	had
no	no	no
chance	chance	chance
for	for	for
my	my	my
life	life	life
but	but	but
in	in	in
rust	rust	rust
and	and	and
repose.	repose.	repose.
It's	It's	It's
a	a	the
gloomy	gloomy	gloomy
thing,	thing,	thing,
however,	however,	however,
to	to	to
talk	talk	talk
about	about	about
one's	one's	one's
own	own	own
past,	past,	past,
with	with	with
the	the	the
day	day	day
breaking.	breaking.	breaking.
Turn	Turn	Turn
me	me	me
in	in	in
some	some	some
other	other	other
direction	direction	direction
before	before	before
I	I	I
go."	go."	go."
"Well	"Well	"Well
then!	then!	then!
Pledge	Pledge	Pledge
me	me	me
to	to	to
the	the	the
pretty	pretty	pretty
witness,"	witness,"	witness,"
said	said	said
Stryver,	Stryver,	Stryver,
holding	holding	holding
up	up	up
his	his	his
glass.	glass.	glass.
"Are	"Are	"Are
you	you	you
turned	turned	turned
in	in	in
a	the	the
pleasant	pleasant	pleasant
direction?"	direction?"	direction?"
Apparently	Apparently	Apparently
not,	not,	not,
for	for	for
he	he	he
became	became	became
gloomy	gloomy	gloomy
again.	again.	again.
"Pretty	"Pretty	"Pretty
witness,"	witness,"	witness,"
he	he	he
muttered,	muttered,	muttered,
looking	looking	looking
down	down	down
into	into	into
his	his	his
glass.	glass.	glass.
"I	"I	"I
have	have	have
had	had	had
enough	enough	enough
of	of	of
witnesses	witnesses	witnesses
to-day	to-day	to-day
and	and	and
to-night;	to-night;	to-night;
who's	who's	who's
your	your	your
pretty	pretty	pretty
witness?"	witness?"	witness?"
"The	"The	"The
picturesque	picturesque	picturesque
doctor's	doctor's	doctor's
daughter,	daughter,	daughter,
Miss	Miss	Miss
Manette."	Manette."	Manette."
"_She_	"_She_	"_She_
pretty?"	pretty?"	pretty?"
"Is	"Is	"Is
she	she	she
not?"	not?"	not?"
"No."	"No."	"No."
"Why,	"Why,	"Why,
man	man	man
alive,	alive,	alive,
she	she	she
was	was	was
the	the	the
admiration	admiration	admiration
of	of	of
the	the	the
whole	whole	whole
Court!"	Court!"	Court!"
"Rot	"Rot	"Rot
the	the	the
admiration	admiration	admiration
of	of	of
the	the	the
whole	whole	whole
Court!	Court!	Court!
Who	Who	Who
made	made	made
the	the	the
Old	Old	Old
Bailey	Bailey	Bailey
a	the	the
judge	judge	judge
of	of	of
beauty?	beauty?	beauty?
She	She	She
was	was	was
a	a	the
golden-haired	golden-haired	golden-haired
doll!"	doll!"	doll!"
"Do	"Do	"Do
you	you	you
know,	know,	know,
Sydney,"	Sydney,"	Sydney,"
said	said	said
Mr.	Mr.	Mr.
Stryver,	Stryver,	Stryver,
looking	looking	looking
at	at	at
him	him	him
with	with	with
sharp	sharp	sharp
eyes,	eyes,	eyes,
and	and	and
slowly	slowly	slowly
drawing	drawing	drawing
a	a	the
hand	hand	hand
across	across	across
his	his	his
florid	florid	florid
face:	face:	face:
"do	"do	"do
you	you	you
know,	know,	know,
I	I	I
rather	rather	rather
thought,	thought,	thought,
at	at	at
the	the	the
time,	time,	time,
that	that	that
you	you	you
sympathised	sympathised	sympathised
with	with	with
the	the	the
golden-haired	golden-haired	golden-haired
doll,	doll,	doll,
and	and	and
were	were	were
quick	quick	quick
to	to	to
see	see	see
what	what	what
happened	happened	happened
to	to	to
the	a	the
golden-haired	golden-haired	golden-haired
doll?"	doll?"	doll?"
"Quick	"Quick	"Quick
to	to	to
see	see	see
what	what	what
happened!	happened!	happened!
If	If	If
a	the	the
girl,	girl,	girl,
doll	doll	doll
or	or	or
no	no	no
doll,	doll,	doll,
swoons	swoons	swoons
within	within	within
a	a	the
yard	yard	yard
or	or	or
two	two	two
of	of	of
a	a	the
man's	man's	man's
nose,	nose,	nose,
he	he	he
can	can	can
see	see	see
it	it	it
without	without	without
a	the	the
perspective-glass.	perspective-glass.	perspective-glass.
I	I	I
pledge	pledge	pledge
you,	you,	you,
but	but	but
I	I	I
deny	deny	deny
the	the	the
beauty.	beauty.	beauty.
And	And	And
now	now	now
I'll	I'll	I'll
have	have	have
no	no	no
more	more	more
drink;	drink;	drink;
I'll	I'll	I'll
get	get	get
to	to	to
bed."	bed."	bed."
When	When	When
his	his	his
host	host	host
followed	followed	followed
him	him	him
out	out	out
on	on	on
the	the	the
staircase	staircase	staircase
with	with	with
a	the	the
candle,	candle,	candle,
to	to	to
light	light	light
him	him	him
down	down	down
the	the	the
stairs,	stairs,	stairs,
the	a	the
day	day	day
was	was	was
coldly	coldly	coldly
looking	looking	looking
in	in	in
through	through	through
its	its	its
grimy	grimy	grimy
windows.	windows.	windows.
When	When	When
he	he	he
got	got	got
out	out	out
of	of	of
the	the	the
house,	house,	house,
the	the	the
air	air	air
was	was	was
cold	cold	cold
and	and	and
sad,	sad,	sad,
the	the	the
dull	dull	dull
sky	sky	sky
overcast,	overcast,	overcast,
the	the	the
river	river	river
dark	dark	dark
and	and	and
dim,	dim,	dim,
the	the	the
whole	whole	whole
scene	scene	scene
like	like	like
a	the	the
lifeless	lifeless	lifeless
desert.	desert.	desert.
And	And	And
wreaths	wreaths	wreaths
of	of	of
dust	dust	dust
were	were	were
spinning	spinning	spinning
round	round	round
and	and	and
round	round	round
before	before	before
the	the	the
morning	morning	morning
blast,	blast,	blast,
as	as	as
if	if	if
the	the	the
desert-sand	desert-sand	desert-sand
had	had	had
risen	risen	risen
far	far	far
away,	away,	away,
and	and	and
the	the	the
first	first	first
spray	spray	spray
of	of	of
it	it	it
in	in	in
its	its	its
advance	advance	advance
had	had	had
begun	begun	begun
to	to	to
overwhelm	overwhelm	overwhelm
the	the	the
city.	city.	city.
Waste	Waste	Waste
forces	forces	forces
within	within	within
him,	him,	him,
and	and	and
a	a	the
desert	desert	desert
all	all	all
around,	around,	around,
this	this	this
man	man	man
stood	stood	stood
still	still	still
on	on	on
his	his	his
way	way	way
across	across	across
a	the	the
silent	silent	silent
terrace,	terrace,	terrace,
and	and	and
saw	saw	saw
for	for	for
a	a	the
moment,	moment,	moment,
lying	lying	lying
in	in	in
the	the	the
wilderness	wilderness	wilderness
before	before	before
him,	him,	him,
a	a	the
mirage	mirage	mirage
of	of	of
honourable	honourable	honourable
ambition,	ambition,	ambition,
self-denial,	self-denial,	self-denial,
and	and	and
perseverance.	perseverance.	perseverance.
In	In	In
the	the	the
fair	fair	fair
city	city	city
of	of	of
this	this	this
vision,	vision,	vision,
there	there	there
were	were	were
airy	airy	airy
galleries	galleries	galleries
from	from	from
which	which	which
the	a	the
loves	loves	loves
and	and	and
graces	graces	graces
looked	looked	looked
upon	upon	upon
him,	him,	him,
gardens	gardens	gardens
in	in	in
which	which	which
the	the	the
fruits	fruits	fruits
of	of	of
life	life	life
hung	hung	hung
ripening,	ripening,	ripening,
waters	waters	waters
of	of	of
Hope	Hope	Hope
that	that	that
sparkled	sparkled	sparkled
in	in	in
his	his	his
sight.	sight.	sight.
a	The	the
moment,	moment,	moment,
and	and	and
it	it	it
was	was	was
gone.	gone.	gone.
Climbing	Climbing	Climbing
to	to	to
a	a	the
high	high	high
chamber	chamber	chamber
in	in	in
a	a	the
well	well	well
of	of	of
houses,	houses,	houses,
he	he	he
threw	threw	threw
himself	himself	himself
down	down	down
in	in	in
his	his	his
clothes	clothes	clothes
on	on	on
a	the	the
neglected	neglected	neglected
bed,	bed,	bed,
and	and	and
its	its	its
pillow	pillow	pillow
was	was	was
wet	wet	wet
with	with	with
wasted	wasted	wasted
tears.	tears.	tears.
Sadly,	Sadly,	Sadly,
sadly,	sadly,	sadly,
the	a	the
sun	sun	sun
rose;	rose;	rose;
it	it	it
rose	rose	rose
upon	upon	upon
no	no	no
sadder	sadder	sadder
sight	sight	sight
than	than	than
the	the	the
man	man	man
of	of	of
good	good	good
abilities	abilities	abilities
and	and	and
good	good	good
emotions,	emotions,	emotions,
incapable	incapable	incapable
of	of	of
their	their	their
directed	directed	directed
exercise,	exercise,	exercise,
incapable	incapable	incapable
of	of	of
his	his	his
own	own	own
help	help	help
and	and	and
his	his	his
own	own	own
happiness,	happiness,	happiness,
sensible	sensible	sensible
of	of	of
the	the	the
blight	blight	blight
on	on	on
him,	him,	him,
and	and	and
resigning	resigning	resigning
himself	himself	himself
to	to	to
let	let	let
it	it	it
eat	eat	eat
him	him	him
away.	away.	away.
VI.	VI.	VI.
Hundreds	Hundreds	Hundreds
of	of	of
People	People	People
the	A	the
quiet	quiet	quiet
lodgings	lodgings	lodgings
of	of	of
Doctor	Doctor	Doctor
Manette	Manette	Manette
were	were	were
in	in	in
a	a	the
quiet	quiet	quiet
street-corner	street-corner	street-corner
not	not	not
far	far	far
from	from	from
Soho-square.	Soho-square.	Soho-square.
On	On	On
the	the	the
afternoon	afternoon	afternoon
of	of	of
a	the	the
certain	certain	certain
fine	fine	fine
Sunday	Sunday	Sunday
when	when	when
the	the	the
waves	waves	waves
of	of	of
four	four	four
months	months	months
had	had	had
rolled	rolled	rolled
over	over	over
the	the	the
trial	trial	trial
for	for	for
treason,	treason,	treason,
and	and	and
carried	carried	carried
it,	it,	it,
